p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
EPB42	2.27090166493938e-07	0.457486312373483	1	0.922	0.00554009170178612	Erythrocyte	EPB42
STK11	2.44457002251241e-07	0.248903265908933	1	0.977	0.00596377302692128	Erythrocyte	STK11
TMCC2	2.49433817568115e-07	0.340143111377747	1	0.982	0.00608518741339173	Erythrocyte	TMCC2
YBX1	2.9283643064814e-07	0.271207299858148	1	0.982	0.00714403756209203	Erythrocyte	YBX1
BGLT3	2.95467550459179e-07	0.104363499224474	0.375	0.1	0.00720822636100212	Erythrocyte	BGLT3
RPS23P9	3.19475290450205e-07	0.0591710014787772	0.929	0.895	0.0077939191858232	Erythrocyte	RPS23P9
CSE1L-AS1	3.68478869118272e-07	0.0882331281776175	0.875	0.89	0.00898941049100937	Erythrocyte	CSE1L-AS1
LRRN2	4.3345737193547e-07	0.247245893336328	0.982	0.977	0.0105746260457377	Erythrocyte	LRRN2
UBE2R2	5.16894870217814e-07	0.299481924462847	0.911	0.776	0.0126101672538338	Erythrocyte	UBE2R2
SERPINH1	5.90446090076732e-07	0.219874778078563	1	0.982	0.0144045228135119	Erythrocyte	SERPINH1
RP11-138I1.4	6.4852723440732e-07	0.14217525281989	0.964	0.927	0.015821470410601	Erythrocyte	RP11-138I1.4
BMP7	6.5077628410701e-07	0.272568911042908	0.964	0.982	0.0158763382270746	Erythrocyte	BMP7
FIS1	6.6358468282475e-07	0.241059619920125	1	0.977	0.0161888119221926	Erythrocyte	FIS1
EARS2	6.8183603167277e-07	0.136861577366037	1	0.932	0.0166340718286889	Erythrocyte	EARS2
CARM1	7.03393104974004e-07	0.168053820089745	1	0.982	0.0171599781889458	Erythrocyte	CARM1
CYP4X1	7.46510673716397e-07	0.0885898836808568	0.732	0.511	0.0182118743959852	Erythrocyte	CYP4X1
RP5-1067M6.3	7.7166108570941e-07	0.193797006095901	0.929	0.932	0.0188254438469668	Erythrocyte	RP5-1067M6.3
FAM210B	8.10132728592992e-07	0.205229634160481	0.893	0.785	0.0197639980467546	Erythrocyte	FAM210B
AXIN1	8.39696892890526e-07	0.2571916292582	0.946	0.95	0.0204852453989573	Erythrocyte	AXIN1
CTC-537E7.1	8.61881676694362e-07	0.074452359554513	0.857	0.731	0.0210264653846357	Erythrocyte	CTC-537E7.1
MMAB	8.81673461013158e-07	0.124312798203749	0.911	0.904	0.021509305754877	Erythrocyte	MMAB
RUNDC3A	9.25862676482328e-07	0.116834574388943	0.875	0.817	0.0225873458554629	Erythrocyte	RUNDC3A
TTLL12	9.3788382431863e-07	0.296572445719935	0.946	0.913	0.0228806137780773	Erythrocyte	TTLL12
FAM104A	1.07497450138102e-06	0.26305195339851	0.929	0.854	0.0262250779356915	Erythrocyte	FAM104A
SCAF1	1.17657847325271e-06	0.14438725531963	0.911	0.936	0.028703808433473	Erythrocyte	SCAF1
TMUB2	1.28821163081778e-06	0.0774022198120962	0.857	0.781	0.0314272109454305	Erythrocyte	TMUB2
FHDC1	1.40565951138544e-06	0.524552740245698	0.964	0.909	0.0342924694397592	Erythrocyte	FHDC1
PPP1R15A	1.41432805740532e-06	0.166782534580754	0.964	0.991	0.0345039472884602	Erythrocyte	PPP1R15A
FAM222B	1.44105327905277e-06	0.270154706064096	0.982	0.973	0.0351559357957714	Erythrocyte	FAM222B
DCLRE1B	1.54560996350001e-06	0.163288310053512	0.732	0.484	0.0377067006695462	Erythrocyte	DCLRE1B
RP11-342M1.6	1.55091228173706e-06	0.0580348054000801	0.839	0.79	0.0378360560252573	Erythrocyte	RP11-342M1.6
AURKA	1.58063577244746e-06	0.146640362275402	0.946	0.945	0.0385611903046283	Erythrocyte	AURKA
BAG4	1.68113138702547e-06	0.204644736140711	0.929	0.772	0.0410128813178732	Erythrocyte	BAG4
ZNF140	1.7229778963066e-06	0.0561691472884576	0.946	0.982	0.0420337687582958	Erythrocyte	ZNF140
NFATC2IP	1.73932340748041e-06	0.135779829533088	0.964	0.982	0.0424325338488921	Erythrocyte	NFATC2IP
SNRNP25	1.80235938258418e-06	0.0789657371608493	0.75	0.402	0.0439703594975237	Erythrocyte	SNRNP25
MOGAT2	1.87174526333435e-06	0.142830499548362	0.839	0.598	0.0456630974443049	Erythrocyte	MOGAT2
GART	1.96052017668304e-06	0.178185164440973	0.964	0.941	0.0478288502303594	Erythrocyte	GART
HSD11B1	9.51101258631006e-29	0.183750268691196	0.833	0.121	2.3203066305562e-24	Neutrophil	HSD11B1
RP11-458F8.1	1.10005306222428e-27	0.165929278573986	0.85	0.135	2.68368945060235e-23	Neutrophil	RP11-458F8.1
MARCO	3.01935358214092e-27	0.463994074121086	0.883	0.177	7.366014998991e-23	Neutrophil	MARCO
FPR3	3.57900312696866e-26	0.387070707067681	0.95	0.353	8.73133602855274e-22	Neutrophil	FPR3
LIPN	5.32784036276754e-26	0.196613612188681	0.867	0.172	1.29977993490077e-21	Neutrophil	LIPN
SRGN	5.4645950349229e-26	0.640133865039556	1	0.865	1.33314260471979e-21	Neutrophil	SRGN
RN7SKP190	1.12168590187018e-25	0.179683687517008	0.683	0.065	2.73646492620248e-21	Neutrophil	RN7SKP190
LARP1BP2	1.84935174310894e-25	0.176639598931575	0.917	0.237	4.51167851248856e-21	Neutrophil	LARP1BP2
CD300LB	5.19009319483478e-25	0.408783136235429	1	0.912	1.26617513581189e-20	Neutrophil	CD300LB
MIR3945HG	7.87536979160817e-25	0.440463262061745	1	0.581	1.92127521436073e-20	Neutrophil	MIR3945HG
UQCRC2P1	3.25499823000025e-24	0.124367774331924	0.983	0.563	7.9408936819086e-20	Neutrophil	UQCRC2P1
