	ABratio	cleanReads	mpRatio	nGene	nUMI	mitoRatio	ERCCratio	avgCor	doublet	filter
XCX-12_63	0.944364660828075	314995	0.8225	675	1132	0.164310954063604	0.96631421096991	0.225849069491052	FALSE	FALSE
XCX-12_64	0.948219527432371	701318	0.8424	1415	10493	0.0349756980844372	0.217061108780016	0.253703436373329	FALSE	TRUE
XCX-12_65	0.964906760292803	2876178	0.889	3983	18037	0.0466818207018906	0.0688968257078678	0.344499006001363	FALSE	TRUE
XCX-12_66	0.810448447018467	418998	0.6937	872	2293	0.171827300479721	0.616399571527588	0.246462338760386	FALSE	FALSE
XCX-12_67	0.912629946446313	188092	0.7232	556	776	0.0335051546391753	0.982360058587531	0.217166460648867	FALSE	FALSE
XCX-12_69	0.888589488529049	403814	0.7603	768	1989	0.14429361488185	0.514419999634242	0.224419514035188	FALSE	FALSE
XCX-12_70	0.893010196195981	466149	0.8151	683	1240	0.161290322580645	0.846621188974433	0.2140199791073	FALSE	FALSE
XCX-12_71	0.978397757278773	3111985	0.8849	2895	11450	0.0508296943231441	0.133320553106012	0.307912018850599	FALSE	TRUE
XCX-12_72	0.977874413697208	4194404	0.8869	3292	11473	0.0479386385426654	0.117572218069357	0.299687712804813	FALSE	TRUE
XCX-12_73	0.964645643321843	2456493	0.8858	3406	15369	0.0787949769015551	0.0857370361573938	0.324785097503924	FALSE	TRUE
XCX-12_74	0.956098602236023	2986665	0.8916	3803	19601	0.0319371460639763	0.0767589042926781	0.346161102345199	FALSE	TRUE
XCX-12_75	0.914376944104063	188930	0.813	461	630	0.0555555555555556	0.982614321791581	0.207190510853862	FALSE	FALSE
XCX-12_77	0.894695376082315	400908	0.8212	851	2125	0.0804705882352941	0.525440333594303	0.234653944449612	FALSE	FALSE
XCX-12_78	0.918862054644258	1089304	0.8655	913	1832	0.087882096069869	0.569510708795482	0.198145402902446	FALSE	FALSE
XCX-12_79	0.901834513384262	279890	0.8037	339	428	0.0817757009345794	0.975138931335799	0.17642968250998	FALSE	FALSE
XCX-12_80	0.817121653856348	210276	0.777	646	2310	0.542857142857143	0.216662300235787	0.177691569455176	FALSE	FALSE
XCX-12_81	0.927041524551348	794063	0.8415	1940	11372	0.0414175167077031	0.18663836308572	0.293301485463695	FALSE	TRUE
XCX-12_82	0.96098632172355	2671541	0.883	3319	34793	0.0573103785244158	0.0937126206192543	0.328942112718283	FALSE	TRUE
XCX-12_83	0.978908682699573	2046730	0.9116	4437	37813	0.0230079602253193	0.0485953985187759	0.359192820603522	FALSE	TRUE
XCX-12_85	0.940942754143925	200131	0.7177	736	1361	0.0352681851579721	0.974411812138262	0.239987538723463	FALSE	FALSE
XCX-12_86	0.981028872174112	3071514	0.902	4139	42285	0.0202672342438217	0.0557633519151232	0.347871750278243	FALSE	TRUE
XCX-12_87	0.989468199961895	3797411	0.8812	1186	2354	0.032285471537808	0.788890368255047	0.201312722792	FALSE	FALSE
XCX-12_88	0.876015969115684	199086	0.7148	652	1173	0.0426257459505541	0.9634356866807	0.225069220201573	FALSE	FALSE
XCX-12_89	0.771811824053197	165387	0.6482	365	482	0.0726141078838174	0.986192613047981	0.180083368470172	FALSE	FALSE
XCX-12_90	0.738396127805034	180433	0.6881	244	272	0.00735294117647059	0.996360544217687	0.153411809969619	FALSE	FALSE
XCX-12_91	0.981144422070384	1208677	0.8965	3899	15226	0.0460396689872586	0.0645950929433746	0.35030902599274	FALSE	TRUE
XCX-12_93	0.983112823050576	1646250	0.8863	2897	16097	0.0506305522768218	0.0576631145798508	0.313589931825467	FALSE	TRUE
XCX-12_94	0.980685473820882	984628	0.8375	325	7857	0.013109329260532	0.106237811878061	0.158683022407897	FALSE	FALSE
XCX-12_95	0.982685655654123	1445034	0.891	3043	12825	0.0522417153996101	0.0745903993688092	0.333913600773222	FALSE	TRUE
XCX-12_96	0.979440000813818	1249843	0.8715	3507	16777	0.0596650175835966	0.0729608299690921	0.346212478045601	FALSE	TRUE
XCZ-1_01	0.781680054338196	239335	0.6301	366	474	0.0253164556962025	0.992601671963419	0.190051993960935	FALSE	FALSE
XCZ-1_02	0.806588202590208	401085	0.5837	395	670	0.162686567164179	0.977312803445391	0.186881806641503	FALSE	FALSE
XCZ-1_03	0.899936732252144	166589	0.7667	256	347	0.0518731988472622	0.989076708507671	0.156418316981067	FALSE	FALSE
XCZ-1_05	0.986666994481221	3502314	0.8985	3698	14102	0.0907672670543185	0.046124624880934	0.316252223645553	FALSE	TRUE
XCZ-1_06	0.961482952759281	632134	0.8072	553	1817	0.126582278481013	0.593199644611116	0.217060419457903	FALSE	FALSE
XCZ-1_07	0.991656551700876	6707458	0.9012	5350	26009	0.0371409896574263	0.047961856682347	0.356307123358219	FALSE	TRUE
XCZ-1_08	0.975996570938706	7690	0.8376	253	407	0.0343980343980344	0.151394422310757	0.159381576577799	FALSE	FALSE
XCZ-1_09	0.784851433228666	301610	0.6125	244	342	0.064327485380117	0.962640265626136	0.159207202028332	FALSE	FALSE
XCZ-1_10	0.84709009042507	571570	0.5282	361	1356	0.558259587020649	0.680887908641731	0.181688045796779	FALSE	FALSE
XCZ-1_11	0.956379961690843	318862	0.4759	260	425	0.0564705882352941	0.967972339317008	0.150983022162016	FALSE	FALSE
XCZ-1_13	0.939043494100265	272211	0.6433	465	636	0.0487421383647799	0.971238326794496	0.191891844132622	FALSE	FALSE
XCZ-1_14	0.968693315035422	2728096	0.8903	3259	13493	0.080930853034907	0.123898785243847	0.315495286733224	FALSE	TRUE
XCZ-1_15	0.967853484542289	1531260	0.8694	582	5587	0.00644352962233757	0.225041220175633	0.203577521557259	FALSE	FALSE
XCZ-1_16	0.847489874289449	180568	0.6344	247	330	0.0333333333333333	0.98497772119669	0.140131491683866	FALSE	FALSE
XCZ-1_17	0.794493420212086	308800	0.7022	358	462	0.0303030303030303	0.994711712637276	0.188981711900511	FALSE	FALSE
XCZ-1_18	0.860323381829556	679755	0.7742	445	1710	0.0450292397660819	0.444700901879435	0.191161593015803	FALSE	FALSE
XCZ-1_19	0.980650742381947	1505760	0.8817	3154	10871	0.0784656425351854	0.0761899037762444	0.3302179888867	FALSE	TRUE
XCZ-1_21	0.985757917118919	3910001	0.8945	4674	21325	0.0611019929660023	0.0625280966198165	0.338444565113182	FALSE	TRUE
XCZ-1_22	0.987303478054595	6069302	0.875	4052	25143	0.0826870301873285	0.0472713698426904	0.314724583816181	FALSE	TRUE
XCZ-1_23	0.873184591382438	444816	0.8045	631	903	0.0343300110741971	0.981252266956837	0.208926353323371	FALSE	FALSE
XCZ-1_24	0.919993831104453	238766	0.6987	382	597	0.0301507537688442	0.973355307187793	0.165770800235635	FALSE	FALSE
XCZ-1_25	0.850347991252909	549896	0.7057	370	1528	0.0143979057591623	0.514080027493812	0.18775189441638	FALSE	FALSE
XCZ-1_26	0.682542281064155	272876	0.5783	349	550	0.0418181818181818	0.984422741161065	0.172375315339092	FALSE	FALSE
XCZ-1_27	0.956641560841176	355122	0.8166	352	1253	0.0303272146847566	0.494316268103739	0.181718607057816	FALSE	FALSE
XCZ-1_29	0.947112066486455	301659	0.7308	506	717	0.0446304044630404	0.992572453165486	0.197126381392335	FALSE	FALSE
XCZ-1_30	0.976549598238586	2781531	0.8682	3442	15126	0.0701441227026312	0.0799709738776028	0.33289144227639	FALSE	TRUE
XCZ-1_31	0.907587365109228	402381	0.7674	449	644	0.0388198757763975	0.993774445336385	0.192796900136926	FALSE	FALSE
XCZ-1_32	0.884842365164771	290260	0.7318	323	491	0.044806517311609	0.978999793440591	0.168591433138823	FALSE	FALSE
XCZ-1_33	0.762531089740993	230764	0.655	308	412	0.0655339805825243	0.991834742284053	0.177534665308198	FALSE	FALSE
XCZ-1_34	0.964236881343435	3496791	0.8807	3468	20840	0.0374760076775432	0.0619711909612222	0.324568893696623	FALSE	TRUE
XCZ-1_35	0.97523689615516	1817367	0.9025	3551	13865	0.0886404615939416	0.0966690472886295	0.334807591195249	FALSE	TRUE
XCZ-1_37	0.976463047477589	1125773	0.8164	681	8225	0.0100911854103343	0.187831729155704	0.218522429359398	FALSE	FALSE
XCZ-1_38	0.936933823941426	359206	0.7617	461	651	0.0291858678955453	0.988631211656882	0.200682054499534	FALSE	FALSE
XCZ-1_39	0.950669830320524	548859	0.8005	588	2198	0.516378525932666	0.632214114154458	0.213932558553194	FALSE	FALSE
XCZ-1_40	0.991223726427449	5547821	0.8893	4328	45611	0.0601828506281379	0.0309336604780905	0.321525208374474	FALSE	TRUE
XCZ-1_41	0.933346348243166	1310139	0.8445	1905	11986	0.0755881862172535	0.179904553397348	0.299201343090847	FALSE	TRUE
XCZ-1_42	0.793429467434438	447219	0.6019	807	1492	0.0442359249329759	0.986466830550428	0.240861184288222	FALSE	FALSE
XCZ-1_43	0.883677276572077	205770	0.7444	472	705	0.0482269503546099	0.975876951533702	0.212634663626905	FALSE	FALSE
XCZ-1_45	0.931533313305294	291589	0.6995	1065	1856	0.0350215517241379	0.982031135868495	0.264124987788666	FALSE	FALSE
XCZ-1_46	0.96452371618973	1148039	0.8469	1067	13252	0.00852701479022034	0.202128770545497	0.26155304699105	FALSE	TRUE
XCZ-1_47	0.988995516404888	4402062	0.8956	4272	47249	0.0416305106986391	0.0771276911608853	0.349214412403221	FALSE	TRUE
XCZ-1_48	0.959762921841876	956911	0.7035	727	9505	0.0076801683324566	0.237070850531244	0.222850775492333	FALSE	FALSE
XCZ-1_49	0.959727063817304	3034662	0.8746	3916	22642	0.0435473898065542	0.0686952132415286	0.352957639082596	FALSE	TRUE
XCZ-1_50	0.958689976445301	2838185	0.881	2803	14523	0.0524684982441644	0.107642254510207	0.302642379679255	FALSE	TRUE
XCZ-1_51	0.976633706543757	1965010	0.903	3686	16472	0.0573700825643516	0.0945849194113125	0.344067294872583	FALSE	TRUE
XCZ-1_53	0.982194411584269	3122258	0.8956	3922	24249	0.0392593509010681	0.0722755445650134	0.350547332270048	FALSE	TRUE
XCZ-1_54	0.88898219773233	418039	0.8037	532	787	0.0470139771283355	0.986550315497684	0.207547159086846	FALSE	FALSE
XCZ-1_55	0.99088245708899	3808288	0.8948	3593	25120	0.0933917197452229	0.0762656243215135	0.328531858812575	FALSE	TRUE
XCZ-1_56	0.93841306977548	335517	0.7349	525	1509	0.25115970841617	0.716400404237159	0.204793632542307	FALSE	FALSE
XCZ-1_57	0.786970248007193	263054	0.6559	751	1202	0.0307820299500832	0.986663152345809	0.246430958751761	FALSE	FALSE
XCZ-1_58	0.949369320438719	2460417	0.8633	3385	43575	0.0424096385542169	0.12645047742102	0.343169084891036	FALSE	TRUE
XCZ-1_59	0.929210831866362	194399	0.8297	820	1449	0.0538302277432712	0.982081918416971	0.256357148692649	FALSE	FALSE
XCZ-1_61	0.95192676714814	843507	0.8448	1189	14592	0.0110334429824561	0.256430544025211	0.271462268042293	FALSE	TRUE
XCZ-1_62	0.986456146044364	3135806	0.8946	4436	50100	0.0388423153692615	0.0668469259584496	0.359485687662718	FALSE	TRUE
XCZ-1_63	0.925397977573088	292459	0.8091	1117	1995	0.0496240601503759	0.977797604749322	0.26772688441069	FALSE	FALSE
XCZ-1_64	0.98257150219913	2821902	0.8992	3482	45113	0.0368629884955556	0.0735393626694297	0.323025386851368	FALSE	TRUE
XCZ-1_65	0.973255320346482	4247071	0.8944	4622	28052	0.0274846713246827	0.0617753378705626	0.366640282293152	FALSE	TRUE
XCZ-1_66	0.960640042437325	2991372	0.8722	2678	14847	0.0592038795716306	0.127610581299336	0.307939142485519	FALSE	TRUE
XCZ-1_67	0.971007363989915	727084	0.8547	452	4139	0.00893935733268906	0.250123632687829	0.198952724940903	FALSE	FALSE
XCZ-1_69	0.989703803800971	5724657	0.9044	4404	29694	0.0517612985788375	0.0556559379678192	0.333052004936541	FALSE	TRUE
XCZ-1_70	0.982083964952492	3664368	0.8864	3923	22318	0.073393673268214	0.0729234215898152	0.341727634534748	FALSE	TRUE
XCZ-1_71	0.887344037904712	413528	0.8416	745	1235	0.0259109311740891	0.899832242603005	0.236320281192081	FALSE	FALSE
XCZ-1_72	0.978451759489479	2343285	0.8781	1890	17983	0.0289161986320414	0.0733576122190922	0.265822353445738	FALSE	TRUE
XCZ-1_73	0.762564782451489	255263	0.6906	300	396	0.0277777777777778	0.992398327632079	0.174640820733442	FALSE	FALSE
XCZ-1_74	0.951437674381074	2169494	0.8428	544	10476	0.0055364642993509	0.14888329059298	0.205553384383638	FALSE	FALSE
XCZ-1_75	0.881421304977599	194552	0.7726	238	445	0.0224719101123595	0.980628715593928	0.163979418601632	FALSE	FALSE
XCZ-1_77	0.934275932448892	266343	0.7391	445	745	0.158389261744966	0.938783314868034	0.196717867847415	FALSE	FALSE
XCZ-1_78	0.903410499443539	407819	0.7788	477	704	0.09375	0.980407758827768	0.205177641831171	FALSE	FALSE
XCZ-1_79	0.914784722464004	362536	0.785	443	680	0.0338235294117647	0.984875283229921	0.188732606029178	FALSE	FALSE
XCZ-1_80	0.902929200635163	250645	0.7081	310	492	0.0284552845528455	0.926363945706832	0.162621373810132	FALSE	FALSE
XCZ-1_81	0.952030592590123	1684485	0.8854	3163	29465	0.0457831325301205	0.0939885353847465	0.335437515557677	FALSE	TRUE
XCZ-1_82	0.916938197587621	1411214	0.8312	783	1583	0.0423246999368288	0.924834866552473	0.199890563456909	FALSE	FALSE
XCZ-1_83	0.93994676682599	371579	0.8253	646	1404	0.156695156695157	0.835279832415698	0.214695823301025	FALSE	FALSE
XCZ-1_85	0.982108084509744	2855673	0.8973	3984	47703	0.0273986960987779	0.0699275841042161	0.348070347233104	FALSE	TRUE
XCZ-1_86	0.975058511608549	2404616	0.8905	4040	39018	0.0335229893895125	0.0761089933396574	0.353434740098226	FALSE	TRUE
XCZ-1_87	0.990521828454413	3320179	0.9026	3843	37280	0.0429721030042918	0.0705376936329293	0.331059149406177	FALSE	TRUE
XCZ-1_88	0.878706663035845	160514	0.7135	435	1021	0.0460333006856024	0.875837029033758	0.198422460645732	FALSE	FALSE
XCZ-1_89	0.777000934671389	160267	0.5969	278	413	0.186440677966102	0.92835478076504	0.16989847040792	FALSE	FALSE
XCZ-1_90	0.768605517750552	265463	0.6802	338	506	0.0395256916996047	0.984670184257394	0.181210247973004	FALSE	FALSE
XCZ-1_91	0.978484527490094	766634	0.872	2495	9503	0.106282226665264	0.0876520553793967	0.30329451676861	FALSE	TRUE
XCZ-1_93	0.948365654117112	247431	0.7137	486	1100	0.375454545454545	0.845121261760144	0.202302393777462	FALSE	FALSE
XCZ-1_94	0.890017470868769	213649	0.7783	408	573	0.0645724258289703	0.970228083159524	0.186372737394537	FALSE	FALSE
XCZ-1_95	0.903480828573486	200934	0.7823	434	568	0.0299295774647887	0.992047588099365	0.186830080936362	FALSE	FALSE
XCZ-1_96	0.976167719414894	436069	0.314	280	1042	0.0249520153550864	0.484717948717949	0.162894115850978	FALSE	FALSE
XCZ-2_01	0.838980994362156	407649	0.7936	563	744	0.0470430107526882	0.993489979313641	0.204927197651801	FALSE	FALSE
XCZ-2_02	0.933818563626587	1673069	0.8735	2848	8435	0.0721991701244813	0.142243377000899	0.327644754634417	FALSE	TRUE
XCZ-2_03	0.987047545161526	3006551	0.9025	4564	18377	0.0577896283397725	0.0620964270340078	0.36082701854766	FALSE	TRUE
XCZ-2_05	0.938470430063452	257377	0.7579	323	520	0.05	0.972230718942488	0.174354862473452	FALSE	FALSE
XCZ-2_06	0.924641511455562	384666	0.7653	84	96	0.0416666666666667	0.973312469648735	0.0821094806010889	FALSE	FALSE
XCZ-2_07	0.887212579588897	323179	0.7874	435	625	0.04	0.98585586398178	0.19790259960727	FALSE	FALSE
XCZ-2_08	0.901827948752322	221447	0.6586	307	381	0.0236220472440945	0.99216832043611	0.154648530564312	FALSE	FALSE
XCZ-2_09	0.967737099556936	2561378	0.8781	4063	16166	0.0541878015588272	0.080226941672858	0.355917056994346	FALSE	TRUE
XCZ-2_10	0.968218931791846	2623504	0.8729	3400	14410	0.0524635669673838	0.0784045912956151	0.340281356624098	FALSE	TRUE
XCZ-2_11	0.913167791173543	197285	0.7991	601	861	0.0267131242740999	0.968015689502803	0.224835543415171	FALSE	FALSE
XCZ-2_13	0.937248831966544	264085	0.6822	301	571	0.229422066549912	0.936341905106845	0.171827331322073	FALSE	FALSE
XCZ-2_14	0.941550901426679	374226	0.7768	91	112	0.151785714285714	0.976600425158377	0.080057548724026	FALSE	FALSE
XCZ-2_15	0.984523381432623	4128023	0.8976	4566	20774	0.0410609415615673	0.0722888569219223	0.357643453134768	FALSE	TRUE
XCZ-2_16	0.915768206363106	234824	0.6672	288	362	0.0303867403314917	0.984983835290114	0.162468123615565	FALSE	FALSE
XCZ-2_17	0.957060735734357	2479651	0.897	3290	11450	0.0526637554585153	0.0941543291328254	0.318439251471457	FALSE	TRUE
XCZ-2_18	0.83948385983475	429475	0.6061	587	794	0.0541561712846348	0.962556593898579	0.213375154493991	FALSE	FALSE
XCZ-2_19	0.980497121105518	1623434	0.8998	3081	9749	0.0577495127705406	0.0928117706969445	0.331768456014347	FALSE	TRUE
XCZ-2_21	0.975954052855714	755648	0.8139	505	2651	0.00943040362127499	0.283632559231348	0.201651391361359	FALSE	FALSE
XCZ-2_22	0.919266802443992	346702	0.693	83	105	0.2	0.979995414023361	0.0888434629770173	FALSE	FALSE
XCZ-2_23	0.928769418769849	327017	0.8084	580	899	0.0333704115684093	0.974550059790204	0.223342145214592	FALSE	FALSE
XCZ-2_24	0.947118006325663	556302	0.8336	460	2218	0.00721370604147881	0.318175734084381	0.20051995338498	FALSE	FALSE
XCZ-2_25	0.773075413255701	324080	0.4493	578	796	0.0464824120603015	0.983109604442779	0.208616029872299	FALSE	FALSE
XCZ-2_26	0.814171626115876	425506	0.6583	782	1669	0.344517675254643	0.711765359689472	0.23335592823276	FALSE	FALSE
XCZ-2_27	0.941573369276898	276801	0.7949	407	900	0.318888888888889	0.766848457645981	0.192292210838286	FALSE	FALSE
XCZ-2_29	0.908552726165608	270307	0.7189	393	615	0.0308943089430894	0.969214139315495	0.190333584281401	FALSE	FALSE
XCZ-2_30	0.933437675281945	558306	0.8064	232	888	0.596846846846847	0.816770571531155	0.134352880342571	FALSE	FALSE
XCZ-2_31	0.968851107803216	1481895	0.876	733	5606	0.00588655012486621	0.201039023552366	0.236708624803342	FALSE	FALSE
XCZ-2_32	0.931161497448833	295014	0.7573	311	372	0.0134408602150538	0.99565690082785	0.162989710038902	FALSE	FALSE
XCZ-2_33	0.782783302199496	296295	0.6734	597	857	0.029171528588098	0.922280449433249	0.210583532370643	FALSE	FALSE
XCZ-2_34	0.963743613577156	2792886	0.8541	3327	17093	0.0585619844380741	0.08389186535465	0.33597438102923	FALSE	TRUE
XCZ-2_35	0.969022072335936	1399144	0.8906	3081	10112	0.0670490506329114	0.100559078080693	0.328740414092635	FALSE	TRUE
XCZ-2_37	0.988755549868386	2806215	0.8988	3364	16380	0.0790598290598291	0.0717931679044767	0.326611448544335	FALSE	TRUE
XCZ-2_38	0.881406300869947	277908	0.7979	64	72	0.0416666666666667	0.994282544137323	0.0647859373075105	FALSE	FALSE
XCZ-2_39	0.923210353399386	352905	0.7729	426	641	0.0717628705148206	0.974967922995968	0.190812360577855	FALSE	FALSE
XCZ-2_40	0.986040610667991	2797170	0.9048	4000	22208	0.0348072766570605	0.0547698325546432	0.355106819994242	FALSE	TRUE
XCZ-2_41	0.763465053061601	258993	0.6281	1262	2114	0.0307473982970672	0.971190978227392	0.271822338486525	FALSE	FALSE
XCZ-2_42	0.968183086000358	3403120	0.8684	3248	28816	0.0773528595224875	0.139096538570097	0.312747079689973	FALSE	TRUE
XCZ-2_43	0.977121561913136	1613382	0.8907	3223	25508	0.029833777638388	0.105023564399205	0.327553364613011	FALSE	TRUE
XCZ-2_45	0.952080628964706	293299	0.6987	710	1541	0.0480207657365347	0.968588953970688	0.236683929901797	FALSE	FALSE
XCZ-2_46	0.937394611045553	382286	0.7346	115	158	0.0443037974683544	0.994047652284618	0.0898622024048521	FALSE	FALSE
XCZ-2_47	0.991025904472487	5148203	0.9114	4171	49043	0.0275064739106498	0.0636544206287658	0.339712450509284	FALSE	TRUE
XCZ-2_48	0.89108243642346	243077	0.7071	587	872	0.0298165137614679	0.9875728244767	0.221559661235261	FALSE	FALSE
XCZ-2_49	0.957696412248129	2000161	0.8781	3172	15898	0.0205686249842748	0.133866156665579	0.333035397487308	FALSE	TRUE
XCZ-2_50	0.948739815604452	2346771	0.8739	2835	13954	0.064640963164684	0.14270562156466	0.324530670998271	FALSE	TRUE
XCZ-2_51	0.982298608814647	2268696	0.8921	3919	28574	0.0399664030237279	0.0869272292505691	0.346854157091028	FALSE	TRUE
XCZ-2_53	0.987146988383511	3328035	0.8992	3105	20003	0.043543468479728	0.0774746072718834	0.313678715049977	FALSE	TRUE
XCZ-2_54	0.92384416351531	356288	0.7651	80	87	0.0229885057471264	0.99574320354644	0.0847852928742075	FALSE	FALSE
XCZ-2_55	0.900839512770838	306797	0.8267	534	783	0.0217113665389527	0.990219419599768	0.211811096439468	FALSE	FALSE
XCZ-2_56	0.986367311720016	3175541	0.9056	3502	19937	0.033706174449516	0.0518350454780028	0.327115456495401	FALSE	TRUE
XCZ-2_57	0.897113076067225	557245	0.7162	1362	2452	0.0868678629690049	0.937620938355992	0.272327613621134	FALSE	FALSE
XCZ-2_58	0.722347470563505	326481	0.6242	1172	1911	0.0533751962323391	0.984610986183426	0.26853660967262	FALSE	FALSE
XCZ-2_59	0.981454962221306	1024794	0.8503	1068	15860	0.0127994955863808	0.160103343109587	0.257537065242919	FALSE	TRUE
XCZ-2_61	0.98694651435641	1720303	0.8666	895	29538	0.00785428938993838	0.143003990962265	0.250222000963978	FALSE	FALSE
XCZ-2_62	0.908958138982352	363539	0.7717	97	161	0.062111801242236	0.947290437100054	0.0806703409789651	FALSE	FALSE
XCZ-2_63	0.959442958729502	1288409	0.8746	1273	14284	0.00595071408569028	0.238019254054896	0.279367666315304	FALSE	TRUE
XCZ-2_64	0.893562353818016	232480	0.7116	607	949	0.0326659641728135	0.952332054657875	0.224358145281104	FALSE	FALSE
XCZ-2_65	0.988472369333093	9061763	0.8988	7098	101803	0.0482500515701895	0.0193050946361802	0.354260169331413	FALSE	TRUE
XCZ-2_66	0.942867779444453	2509649	0.8791	2948	12052	0.056754065715234	0.116921654353477	0.33243525101177	FALSE	TRUE
XCZ-2_67	0.97979109734177	1860012	0.8954	3448	13895	0.062180640518172	0.0916965881584016	0.341691999161975	FALSE	TRUE
XCZ-2_69	0.924178747615481	294929	0.7231	540	941	0.0361317747077577	0.975680393784163	0.203469928734635	FALSE	FALSE
XCZ-2_70	0.925447459816165	338978	0.7868	131	325	0.113846153846154	0.817557650551082	0.11225727077805	FALSE	FALSE
XCZ-2_71	0.916461678865204	366872	0.7863	675	1080	0.0324074074074074	0.978841988883336	0.230404834564224	FALSE	FALSE
XCZ-2_72	0.982585215381999	2227302	0.8916	3103	14143	0.0605953475217422	0.0905665783152255	0.33066954183059	FALSE	TRUE
XCZ-2_73	0.978119060711646	3560352	0.8968	4404	19661	0.0354000305172677	0.0766177449121794	0.353134491963516	FALSE	TRUE
XCZ-2_74	0.950247493928668	2326290	0.872	2656	11752	0.133849557522124	0.119999168841423	0.306576048436372	FALSE	TRUE
XCZ-2_75	0.883775561289329	190824	0.7929	723	1155	0.0294372294372294	0.98110424144476	0.235062265241139	FALSE	FALSE
XCZ-2_77	0.987096307799406	2122495	0.876	1108	14982	0.0244960619409959	0.0962133176764969	0.235113182455863	FALSE	TRUE
XCZ-2_78	0.929651179683868	309884	0.8176	79	90	0.1	0.997230205568109	0.079937734382967	FALSE	FALSE
XCZ-2_79	0.989687109017572	3866111	0.9062	4108	21553	0.0507585950911706	0.0651104610165889	0.349998841390333	FALSE	TRUE
XCZ-2_80	0.891555095170271	200920	0.7333	303	390	0.1	0.982487621387172	0.176910743237977	FALSE	FALSE
XCZ-2_81	0.963433726499692	2114692	0.8782	4115	36356	0.0331169545604577	0.0621797595184667	0.358855582881887	FALSE	TRUE
XCZ-2_82	0.783492993203518	322111	0.5999	1137	1989	0.052790346907994	0.974233750676695	0.268677119263832	FALSE	FALSE
XCZ-2_83	0.891585014012353	178937	0.8399	572	835	0.0131736526946108	0.977612296985977	0.219855950222587	FALSE	FALSE
XCZ-2_85	0.980817706552582	2121278	0.874	3418	35528	0.0499324476469264	0.106061006432593	0.342089190980165	FALSE	TRUE
XCZ-2_86	0.902241397453436	325434	0.7988	87	112	0.0982142857142857	0.994932683544795	0.0757794600653557	FALSE	FALSE
XCZ-2_87	0.930267291469099	968865	0.8452	1294	2577	0.0651920838183935	0.854681807185638	0.266195910595728	FALSE	FALSE
XCZ-2_88	0.892282670030205	199873	0.7119	427	614	0.0325732899022801	0.97432969003501	0.196854175202768	FALSE	FALSE
XCZ-2_89	0.826325030890291	158241	0.6668	520	681	0.0381791483113069	0.963954825184283	0.196909827914048	FALSE	FALSE
XCZ-2_90	0.949010182909166	1449152	0.8745	3220	14209	0.0502498416496587	0.0936764216219527	0.343341298053064	FALSE	TRUE
XCZ-2_91	0.88396660274577	126748	0.779	331	443	0.0135440180586907	0.978435210364956	0.178247531055594	FALSE	FALSE
XCZ-2_93	0.990721546467045	1697026	0.8783	3370	14587	0.0996777952971824	0.0770010053732147	0.330644086858048	FALSE	TRUE
XCZ-2_94	0.918312035278591	193502	0.7729	63	68	0.0441176470588235	0.994857789587639	0.0522926985400974	FALSE	FALSE
XCZ-2_95	0.986150901878833	2292140	0.893	4016	20896	0.0431183001531394	0.0614665385525405	0.361237545904307	FALSE	TRUE
XCZ-2_96	0.909809701655664	172730	0.7232	306	441	0.0272108843537415	0.932918742407525	0.176486411880992	FALSE	FALSE
XCZ-3_01	0.971164410694132	2935864	0.8825	3159	15105	0.070572658060245	0.0810349857374484	0.314891696961198	FALSE	TRUE
XCZ-3_02	0.970544987832856	3251156	0.8664	2430	10422	0.112454423335252	0.131073875809496	0.281973317264322	FALSE	TRUE
XCZ-3_03	0.912761831935986	196229	0.7841	344	512	0.04296875	0.778442271819724	0.180858537253694	FALSE	FALSE
XCZ-3_05	0.955164683315831	1503813	0.8742	2389	6855	0.150255288110868	0.077359339490977	0.284436382590421	FALSE	FALSE
XCZ-3_06	0.982309543063085	3264527	0.8924	4053	19328	0.0383899006622517	0.0570709399481878	0.363568059472629	FALSE	TRUE
XCZ-3_07	0.991205487786032	3476376	0.9049	3798	18031	0.0771449170872386	0.0899598936398933	0.345129433957561	FALSE	TRUE
XCZ-3_08	0.903830915518713	210023	0.7322	334	466	0.0579399141630901	0.991551433102014	0.168758989772515	FALSE	FALSE
XCZ-3_09	0.918824586262603	851821	0.8476	369	4860	0.0172839506172839	0.214561662618921	0.177494503888862	FALSE	FALSE
XCZ-3_10	0.768982258668374	301346	0.6512	344	431	0.0417633410672854	0.99475465403779	0.172473932099645	FALSE	FALSE
XCZ-3_11	0.973583840257155	1711660	0.8816	2363	7334	0.105808562857922	0.113255481440117	0.297995399060822	FALSE	TRUE
XCZ-3_13	0.957925340267416	227077	0.7314	293	413	0.0581113801452785	0.990326004548901	0.17838295806805	FALSE	FALSE
XCZ-3_14	0.942546736453007	355885	0.7557	470	674	0.0816023738872404	0.96050838217255	0.202837329808891	FALSE	FALSE
XCZ-3_15	0.885118518042414	307246	0.8253	455	590	0.0322033898305085	0.983127684042689	0.203910252786764	FALSE	FALSE
XCZ-3_16	0.987208996820174	2271601	0.8896	3867	17115	0.0473853345018989	0.0622748862998404	0.334005636838154	FALSE	TRUE
XCZ-3_17	0.787733375367929	296949	0.6177	308	474	0.0443037974683544	0.985517866440403	0.185859761065381	FALSE	FALSE
