p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-33268-2	7.43426019734443e-26	0.113243880540198	0.59	0.25	2.48017328147686e-20	Fibro-ITM2A	Peak-33268-2
Peak-20112-1	7.50480183719302e-26	0.103845629095575	0.546	0.198	2.50370696011331e-20	Fibro-ITM2A	Peak-20112-1
Peak-12022-2	7.55385356449359e-26	0.13150730792629	0.667	0.296	2.52007130306496e-20	Fibro-ITM2A	Peak-12022-2
Peak-14567-2	7.69926665976879e-26	0.147382532944321	0.683	0.317	2.56858314743211e-20	Fibro-ITM2A	Peak-14567-2
Peak-19024-2	9.2845543787132e-26	0.0886168607330952	0.607	0.228	3.09745732450003e-20	Fibro-ITM2A	Peak-19024-2
Peak-14640-1	9.80350931636508e-26	0.146493927111736	0.65	0.307	3.27058795706982e-20	Fibro-ITM2A	Peak-14640-1
Peak-21448-1	9.88629261404625e-26	0.119666741865851	0.596	0.246	3.29820562414243e-20	Fibro-ITM2A	Peak-21448-1
Peak-29607-1	1.03063236156505e-25	0.153074797721674	0.623	0.292	3.43833384671161e-20	Fibro-ITM2A	Peak-29607-1
Peak-24418-2	1.35247244446831e-25	0.149401084941068	0.656	0.298	4.51203742088851e-20	Fibro-ITM2A	Peak-24418-2
Peak-42465-1	1.38099180781819e-25	0.118488044620302	0.552	0.212	4.60718200973457e-20	Fibro-ITM2A	Peak-42465-1
Peak-22235-1	1.48178846674094e-25	0.136482995110993	0.59	0.24	4.94345377543313e-20	Fibro-ITM2A	Peak-22235-1
Peak-60450-1	1.66263383459505e-25	0.112802753326116	0.475	0.162	5.54677924094593e-20	Fibro-ITM2A	Peak-60450-1
Peak-9333-4	1.80580209718284e-25	0.161545674826042	0.836	0.545	6.02440860849555e-20	Fibro-ITM2A	Peak-9333-4
Peak-17433-1	1.88465240297639e-25	0.0870601043906441	0.585	0.23	6.28746426766566e-20	Fibro-ITM2A	Peak-17433-1
Peak-9795-2	1.88919084349552e-25	0.127660000548394	0.716	0.351	6.30260514061913e-20	Fibro-ITM2A	Peak-9795-2
Peak-18511-3	1.92334467534573e-25	0.147206327035673	0.743	0.405	6.41654710520789e-20	Fibro-ITM2A	Peak-18511-3
Peak-22958-6	2.01002865434215e-25	0.135204539467134	0.683	0.326	6.70573699489703e-20	Fibro-ITM2A	Peak-22958-6
Peak-8266-5	2.03549915007204e-25	0.212172823469944	0.842	0.593	6.79071013452134e-20	Fibro-ITM2A	Peak-8266-5
Peak-10405-2	2.3812301792654e-25	0.0954259115299016	0.639	0.269	7.94411725025447e-20	Fibro-ITM2A	Peak-10405-2
Peak-64751-2	2.38695727996713e-25	0.0818727255536056	0.437	0.13	7.96322365998953e-20	Fibro-ITM2A	Peak-64751-2
Peak-9263-2	2.50766243689025e-25	0.106614473176283	0.683	0.305	8.36591296220704e-20	Fibro-ITM2A	Peak-9263-2
Peak-8669-1	2.90028699806616e-25	0.109943947953387	0.683	0.315	9.67576346572844e-20	Fibro-ITM2A	Peak-8669-1
Peak-8412-3	2.98168257759832e-25	0.183153114980469	0.836	0.564	9.94731051442884e-20	Fibro-ITM2A	Peak-8412-3
Peak-9970-1	3.27108781940312e-25	0.140016225967145	0.705	0.344	1.09128069178235e-19	Fibro-ITM2A	Peak-9970-1
Peak-82487-1	3.33475165728265e-25	0.0969062017707104	0.47	0.154	1.11251983939269e-19	Fibro-ITM2A	Peak-82487-1
Peak-5467-2	3.7696975141791e-25	0.175492659298374	0.902	0.616	1.25762386649535e-19	Fibro-ITM2A	Peak-5467-2
