p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-28447-1	1.13450377359684e-17	0.193415585149297	0.679	0.101	3.78486341924738e-12	Endo	Peak-28447-1
Peak-38485-1	1.51192845624642e-17	0.191632751450848	0.679	0.104	5.04400500002193e-12	Endo	Peak-38485-1
Peak-37012-1	1.56858074790279e-17	0.168617874699631	0.643	0.089	5.23300497630841e-12	Endo	Peak-37012-1
Peak-53732-2	1.59160919095149e-17	0.111444747671453	0.357	0.016	5.30983108630091e-12	Endo	Peak-53732-2
Peak-30367-1	1.59746581584519e-17	0.278598631225007	0.679	0.108	5.32936960687379e-12	Endo	Peak-30367-1
Peak-22993-2	1.59803353171596e-17	0.147033357400036	0.679	0.095	5.33126358649887e-12	Endo	Peak-22993-2
Peak-90420-1	1.61019270824782e-17	0.0966417848791872	0.393	0.022	5.37182830169389e-12	Endo	Peak-90420-1
Peak-13761-4	1.71404967194647e-17	0.171648414352543	0.714	0.114	5.7183096725675e-12	Endo	Peak-13761-4
Peak-30564-1	1.75341126579996e-17	0.172984155582448	0.75	0.123	5.84962546028587e-12	Endo	Peak-30564-1
Peak-63132-1	1.75613689848973e-17	0.142198007083989	0.464	0.038	5.85871855252752e-12	Endo	Peak-63132-1
Peak-55689-1	1.77121002863025e-17	0.172417721145982	0.536	0.057	5.90900462491452e-12	Endo	Peak-55689-1
Peak-57191-1	1.92073464622669e-17	0.110047104290955	0.5	0.044	6.40783968266272e-12	Endo	Peak-57191-1
Peak-24394-10	2.06356415683993e-17	0.0870481675459278	0.571	0.06	6.88433892619995e-12	Endo	Peak-24394-10
Peak-19875-1	2.18363878653435e-17	0.231389836743828	0.714	0.12	7.2849247013087e-12	Endo	Peak-19875-1
Peak-35309-2	2.23151627959611e-17	0.063515123352239	0.357	0.016	7.44465072101175e-12	Endo	Peak-35309-2
Peak-34517-1	2.23783791262725e-17	0.162742189537446	0.536	0.057	7.46574057383228e-12	Endo	Peak-34517-1
Peak-27731-2	2.56522419443232e-17	0.114321270450455	0.464	0.038	8.55794704401345e-12	Endo	Peak-27731-2
Peak-21776-1	2.57315589381522e-17	0.227262262976218	0.679	0.111	8.5844083035927e-12	Endo	Peak-21776-1
Peak-31707-2	2.61985559102322e-17	0.12781944698475	0.571	0.063	8.74020503143622e-12	Endo	Peak-31707-2
Peak-28917-5	2.64321280120999e-17	0.211146566260912	0.679	0.111	8.81812795462868e-12	Endo	Peak-28917-5
Peak-36110-1	2.67607022958717e-17	0.23821173508708	0.607	0.085	8.92774493573494e-12	Endo	Peak-36110-1
